2327.37	-646.8041	-606.9198	0.7084187
2327.38	-646.6725	-606.9201	0.7084329
2327.39	-646.5408	-606.9204	0.7084466
2327.4	-646.409	-606.9208	0.70846
2327.41	-646.2772	-606.9211	0.708473
2327.42	-646.1453	-606.9215	0.7084855
2327.43	-646.0134	-606.9219	0.7084978
2327.44	-645.8815	-606.9222	0.7085097
2327.45	-645.7495	-606.9226	0.7085213
2327.46	-645.6174	-606.923	0.7085326
2327.47	-645.4852	-606.9235	0.7085436
2327.48	-645.3531	-606.9239	0.7085541
2327.49	-645.2209	-606.9243	0.7085644
2327.5	-645.0886	-606.9247	0.7085742
2327.51	-644.9563	-606.9252	0.7085837
2327.52	-644.8239	-606.9256	0.7085928
2327.53	-644.6915	-606.926	0.7086012
2327.54	-644.559	-606.9265	0.708609
2327.55	-644.4264	-606.9269	0.7086162
2327.56	-644.2938	-606.9273	0.7086226
2327.57	-644.1611	-606.9277	0.7086276
2327.58	-644.0284	-606.9282	0.708631
2327.59	-643.8957	-606.9286	0.708633
2327.6	-643.7629	-606.9291	0.7086337
2327.61	-643.63	-606.9296	0.7086331
2327.62	-643.4971	-606.9301	0.7086313
2327.63	-643.3641	-606.9305	0.7086269
2327.64	-643.231	-606.931	0.7086203
2327.65	-643.098	-606.9314	0.7086115
2327.66	-642.9648	-606.9318	0.7086005
2327.67	-642.8317	-606.9323	0.7085876
2327.68	-642.6984	-606.9327	0.7085718
2327.69	-642.5651	-606.9331	0.7085531
2327.7	-642.4318	-606.9335	0.7085317
2327.71	-642.2983	-606.9339	0.7085078
2327.72	-642.1649	-606.9343	0.7084817
2327.73	-642.0314	-606.9348	0.7084529
2327.74	-641.8978	-606.9352	0.7084216
2327.75	-641.7642	-606.9356	0.7083882
2327.76	-641.6306	-606.9359	0.7083524
2327.77	-641.4968	-606.9363	0.7083148
2327.78	-641.363	-606.9366	0.7082756
2327.79	-641.2292	-606.937	0.708235
2327.8	-641.0953	-606.9373	0.7081931
2327.81	-640.9614	-606.9377	0.70815
2327.82	-640.8274	-606.938	0.7081056
2327.83	-640.6934	-606.9384	0.708061
2327.84	-640.5593	-606.9387	0.7080162
2327.85	-640.4251	-606.939	0.7079713
2327.86	-640.2909	-606.9393	0.707926
2327.87	-640.1566	-606.9396	0.7078807
2327.88	-640.0223	-606.9399	0.7078364
2327.89	-639.888	-606.9402	0.7077931
2327.9	-639.7536	-606.9404	0.7077509
2327.91	-639.6191	-606.9407	0.7077097
2327.92	-639.4846	-606.941	0.7076693
2327.93	-639.35	-606.9413	0.7076303
2327.94	-639.2155	-606.9416	0.7075928
2327.95	-639.0808	-606.9419	0.7075564
2327.96	-638.9461	-606.9421	0.7075214
2327.97	-638.8113	-606.9424	0.7074875
2327.98	-638.6766	-606.9426	0.7074548
2327.99	-638.5417	-606.9428	0.7074233
2328	-638.4069	-606.9431	0.7073929
2328.01	-638.272	-606.9433	0.7073635
2328.02	-638.137	-606.9435	0.7073352
2328.03	-638.0021	-606.9437	0.7073076
2328.04	-637.8671	-606.944	0.7072806
2328.05	-637.7321	-606.9442	0.7072544
2328.06	-637.5971	-606.9443	0.7072287
2328.07	-637.4621	-606.9445	0.7072036
2328.08	-637.3271	-606.9446	0.7071788
2328.09	-637.1921	-606.9448	0.7071542
2328.1	-637.057	-606.945	0.7071299
2328.11	-636.9219	-606.9452	0.7071058
2328.12	-636.7869	-606.9453	0.7070819
2328.13	-636.6518	-606.9454	0.7070582
2328.14	-636.5167	-606.9456	0.7070346
2328.15	-636.3815	-606.9456	0.7070112
2328.16	-636.2464	-606.9457	0.7069879
2328.17	-636.1112	-606.9459	0.7069648
2328.18	-635.976	-606.946	0.706942
2328.19	-635.8408	-606.946	0.7069193
2328.2	-635.7056	-606.9461	0.7068968
2328.21	-635.5704	-606.9461	0.7068746
2328.22	-635.4351	-606.9462	0.7068525
2328.23	-635.2999	-606.9462	0.706831
2328.24	-635.1646	-606.9463	0.7068102
2328.25	-635.0293	-606.9464	0.7067897
2328.26	-634.894	-606.9464	0.7067698
2328.27	-634.7587	-606.9464	0.7067503
2328.28	-634.6234	-606.9464	0.7067314
2328.29	-634.488	-606.9463	0.7067131
2328.3	-634.3526	-606.9463	0.7066954
2328.31	-634.2172	-606.9463	0.7066783
2328.32	-634.0818	-606.9463	0.7066617
2328.33	-633.9464	-606.9463	0.7066455
2328.34	-633.8109	-606.9462	0.7066299
2328.35	-633.6755	-606.9462	0.7066145
2328.36	-633.54	-606.9461	0.7065996
2328.37	-633.4045	-606.946	0.706585
2328.38	-633.269	-606.9459	0.7065703
2328.39	-633.1335	-606.9459	0.7065553
2328.4	-632.9979	-606.9458	0.7065402
2328.41	-632.8624	-606.9457	0.7065248
2328.42	-632.7267	-606.9456	0.7065094
2328.43	-632.5912	-606.9455	0.7064927
2328.44	-632.4556	-606.9454	0.7064747
2328.45	-632.3199	-606.9453	0.7064557
2328.46	-632.1843	-606.9451	0.7064355
2328.47	-632.0486	-606.9449	0.7064143
2328.48	-631.9129	-606.9448	0.7063915
2328.49	-631.7772	-606.9446	0.7063671
2328.5	-631.6415	-606.9444	0.706341
2328.51	-631.5057	-606.9442	0.7063136
2328.52	-631.37	-606.944	0.7062846
2328.53	-631.2343	-606.9437	0.7062544
2328.54	-631.0984	-606.9435	0.7062229
2328.55	-630.9626	-606.9432	0.7061902
2328.56	-630.8268	-606.943	0.7061563
2328.57	-630.691	-606.9427	0.7061212
2328.58	-630.5551	-606.9424	0.7060858
2328.59	-630.4193	-606.9421	0.7060502
2328.6	-630.2834	-606.9418	0.7060142
2328.61	-630.1475	-606.9415	0.7059779
2328.62	-630.0115	-606.9411	0.7059413
2328.63	-629.8756	-606.9408	0.7059057
2328.64	-629.7397	-606.9404	0.7058711
2328.65	-629.6037	-606.9401	0.7058372
2328.66	-629.4677	-606.9396	0.7058042
2328.67	-629.3317	-606.9393	0.7057732
2328.68	-629.1957	-606.9389	0.7057442
2328.69	-629.0597	-606.9385	0.7057169
2328.7	-628.9236	-606.9382	0.7056913
2328.71	-628.7875	-606.9377	0.7056674
2328.72	-628.6515	-606.9374	0.705646
2328.73	-628.5154	-606.937	0.7056272
2328.74	-628.3793	-606.9366	0.7056107
2328.75	-628.2431	-606.9362	0.7055964
2328.76	-628.1069	-606.9358	0.7055843
2328.77	-627.9708	-606.9354	0.7055745
2328.78	-627.8346	-606.9349	0.7055672
2328.79	-627.6984	-606.9345	0.705562
2328.8	-627.5621	-606.9341	0.705559
2328.81	-627.4259	-606.9337	0.7055579
2328.82	-627.2896	-606.9332	0.7055587
2328.83	-627.1533	-606.9328	0.7055612
2328.84	-627.017	-606.9324	0.7055652
2328.85	-626.8807	-606.9319	0.7055706
2328.86	-626.7444	-606.9315	0.7055774
2328.87	-626.608	-606.9311	0.7055848
2328.88	-626.4717	-606.9307	0.7055928
2328.89	-626.3353	-606.9302	0.7056012
2328.9	-626.1989	-606.9298	0.7056102
2328.91	-626.0624	-606.9294	0.7056197
2328.92	-625.926	-606.929	0.7056296
2328.93	-625.7895	-606.9285	0.7056383
2328.94	-625.653	-606.928	0.7056458
2328.95	-625.5165	-606.9276	0.7056521
