1130.75	-646.1843	-607.7514	0.7146256
1130.76	-646.0485	-607.7545	0.7145466
1130.77	-645.9127	-607.7576	0.714467
1130.78	-645.7769	-607.7606	0.714387
1130.79	-645.6411	-607.7636	0.7143065
1130.8	-645.5052	-607.7666	0.7142256
1130.81	-645.3694	-607.7696	0.7141442
1130.82	-645.2336	-607.7725	0.7140625
1130.83	-645.0978	-607.7755	0.7139803
1130.84	-644.962	-607.7783	0.7138978
1130.85	-644.8262	-607.7813	0.7138149
1130.86	-644.6904	-607.7841	0.7137316
1130.87	-644.5545	-607.7869	0.7136481
1130.88	-644.4186	-607.7897	0.7135643
1130.89	-644.2828	-607.7924	0.7134802
1130.9	-644.1469	-607.7952	0.7133957
1130.91	-644.011	-607.7979	0.7133111
1130.92	-643.8752	-607.8006	0.7132261
1130.93	-643.7393	-607.8032	0.713141
1130.94	-643.6034	-607.8059	0.7130556
1130.95	-643.4675	-607.8085	0.71297
1130.96	-643.3317	-607.811	0.7128842
1130.97	-643.1957	-607.8136	0.7127981
1130.98	-643.0598	-607.8161	0.712712
1130.99	-642.9239	-607.8186	0.7126256
1131	-642.788	-607.821	0.712539
1131.01	-642.652	-607.8235	0.7124524
1131.02	-642.5161	-607.8259	0.7123654
1131.03	-642.3802	-607.8282	0.7122784
1131.04	-642.2442	-607.8306	0.7121911
1131.05	-642.1083	-607.8328	0.7121038
1131.06	-641.9724	-607.8351	0.7120163
1131.07	-641.8364	-607.8373	0.7119288
1131.08	-641.7004	-607.8396	0.7118411
1131.09	-641.5644	-607.8417	0.7117532
1131.1	-641.4284	-607.8439	0.7116654
1131.11	-641.2924	-607.846	0.7115774
1131.12	-641.1564	-607.8481	0.7114892
1131.13	-641.0204	-607.8502	0.7114009
1131.14	-640.8844	-607.8522	0.7113125
1131.15	-640.7484	-607.8541	0.7112241
1131.16	-640.6124	-607.8561	0.7111357
1131.17	-640.4764	-607.858	0.711047
1131.18	-640.3403	-607.86	0.7109583
1131.19	-640.2043	-607.8618	0.7108694
1131.2	-640.0682	-607.8636	0.7107807
1131.21	-639.9322	-607.8655	0.7106917
1131.22	-639.7961	-607.8672	0.7106026
1131.23	-639.6601	-607.869	0.7105135
1131.24	-639.524	-607.8707	0.7104242
1131.25	-639.3879	-607.8724	0.710335
1131.26	-639.2518	-607.874	0.7102456
1131.27	-639.1157	-607.8756	0.7101563
1131.28	-638.9796	-607.8772	0.7100668
1131.29	-638.8435	-607.8787	0.7099772
1131.3	-638.7074	-607.8802	0.7098877
1131.31	-638.5713	-607.8817	0.7097981
1131.32	-638.4352	-607.8831	0.7097084
1131.33	-638.2991	-607.8846	0.7096187
1131.34	-638.1629	-607.8859	0.7095289
1131.35	-638.0268	-607.8873	0.709439
1131.36	-637.8907	-607.8886	0.7093492
1131.37	-637.7545	-607.8899	0.7092593
1131.38	-637.6183	-607.8912	0.7091693
1131.39	-637.4822	-607.8923	0.7090793
1131.4	-637.346	-607.8936	0.7089893
1131.41	-637.2098	-607.8947	0.7088991
1131.42	-637.0737	-607.8958	0.7088091
1131.43	-636.9375	-607.8969	0.708719
1131.44	-636.8013	-607.8979	0.7086287
1131.45	-636.6651	-607.8989	0.7085385
1131.46	-636.5289	-607.8999	0.7084482
1131.47	-636.3927	-607.9008	0.7083579
1131.48	-636.2565	-607.9017	0.7082676
1131.49	-636.1202	-607.9026	0.7081773
1131.5	-635.984	-607.9034	0.7080869
1131.51	-635.8478	-607.9042	0.7079965
1131.52	-635.7115	-607.905	0.707906
1131.53	-635.5753	-607.9058	0.7078156
1131.54	-635.439	-607.9064	0.707725
1131.55	-635.3028	-607.9072	0.7076346
1131.56	-635.1666	-607.9078	0.707544
1131.57	-635.0303	-607.9083	0.7074534
1131.58	-634.894	-607.9089	0.7073628
1131.59	-634.7577	-607.9094	0.7072722
1131.6	-634.6214	-607.91	0.7071815
