486.02	-645.5798	-608.0405	0.7065789
486.03	-645.4365	-608.0399	0.7067115
486.04	-645.2932	-608.0392	0.7068457
486.05	-645.15	-608.0387	0.7069814
486.06	-645.0067	-608.0381	0.7071185
486.07	-644.8635	-608.0377	0.707257
486.08	-644.7202	-608.0372	0.7073967
486.09	-644.577	-608.0369	0.7075377
486.1	-644.4337	-608.0365	0.7076797
486.11	-644.2905	-608.0362	0.7078227
486.12	-644.1472	-608.0359	0.7079666
486.13	-644.004	-608.0358	0.7081113
486.14	-643.8607	-608.0356	0.7082562
486.15	-643.7175	-608.0355	0.7084014
486.16	-643.5742	-608.0355	0.7085468
486.17	-643.431	-608.0355	0.7086923
486.18	-643.2877	-608.0355	0.708838
486.19	-643.1445	-608.0356	0.7089831
486.2	-643.0013	-608.0357	0.7091276
486.21	-642.858	-608.0359	0.7092716
486.22	-642.7148	-608.0361	0.7094151
486.23	-642.5715	-608.0364	0.7095581
486.24	-642.4283	-608.0368	0.7096992
486.25	-642.2852	-608.0372	0.7098386
486.26	-642.142	-608.0376	0.7099764
486.27	-641.9988	-608.0381	0.7101126
486.28	-641.8556	-608.0386	0.7102473
486.29	-641.7124	-608.0392	0.710379
486.3	-641.5692	-608.0398	0.7105079
486.31	-641.426	-608.0404	0.710634
486.32	-641.2828	-608.0411	0.7107576
486.33	-641.1396	-608.0418	0.7108787
486.34	-640.9965	-608.0426	0.710996
486.35	-640.8533	-608.0435	0.7111098
486.36	-640.7101	-608.0443	0.7112202
486.37	-640.5669	-608.0452	0.7113274
486.38	-640.4237	-608.0461	0.7114315
486.39	-640.2806	-608.0471	0.7115313
486.4	-640.1375	-608.0481	0.7116271
486.41	-639.9943	-608.0491	0.711719
486.42	-639.8512	-608.0502	0.7118072
486.43	-639.7081	-608.0513	0.7118919
486.44	-639.5649	-608.0524	0.7119721
486.45	-639.4219	-608.0536	0.7120478
486.46	-639.2788	-608.0548	0.7121195
486.47	-639.1357	-608.0561	0.7121871
486.48	-638.9927	-608.0573	0.7122509
486.49	-638.8497	-608.0587	0.71231
486.5	-638.7067	-608.0599	0.7123643
486.51	-638.5637	-608.0613	0.7124143
486.52	-638.4207	-608.0627	0.7124601
486.53	-638.2776	-608.0641	0.7125019
486.54	-638.1347	-608.0655	0.7125387
486.55	-637.9918	-608.0669	0.7125707
486.56	-637.8488	-608.0684	0.7125983
486.57	-637.7059	-608.0699	0.7126215
486.58	-637.563	-608.0714	0.7126407
486.59	-637.4201	-608.0729	0.7126548
486.6	-637.2772	-608.0745	0.7126641
486.61	-637.1344	-608.076	0.7126689
486.62	-636.9916	-608.0776	0.7126693
486.63	-636.8488	-608.0792	0.7126655
486.64	-636.706	-608.0807	0.7126557
486.65	-636.5632	-608.0823	0.7126402
486.66	-636.4205	-608.0839	0.7126192
486.67	-636.2777	-608.0855	0.7125931
486.68	-636.1349	-608.087	0.712562
486.69	-635.9922	-608.0886	0.7125235
486.7	-635.8495	-608.0902	0.7124779
486.71	-635.7068	-608.0917	0.7124256
486.72	-635.5641	-608.0933	0.7123668
486.73	-635.4215	-608.0949	0.712302
486.74	-635.2789	-608.0964	0.7122313
486.75	-635.1362	-608.098	0.7121513
486.76	-634.9937	-608.0995	0.7120622
486.77	-634.8511	-608.101	0.7119647
486.78	-634.7085	-608.1025	0.7118591
486.79	-634.566	-608.1039	0.711742
486.8	-634.4235	-608.1053	0.7116141
486.81	-634.2809	-608.1066	0.7114759
486.82	-634.1384	-608.108	0.7113279
486.83	-633.9959	-608.1093	0.7111703
486.84	-633.8534	-608.1105	0.7110039
486.85	-633.7109	-608.1118	0.710825
486.86	-633.5685	-608.1129	0.7106342
486.87	-633.426	-608.114	0.7104321
486.88	-633.2836	-608.115	0.7102193
486.89	-633.1412	-608.1159	0.7099959
486.9	-632.9988	-608.1168	0.7097625
486.91	-632.8564	-608.1176	0.7095193
486.92	-632.7141	-608.1184	0.709267
486.93	-632.5718	-608.1192	0.7090061
486.94	-632.4295	-608.1199	0.7087371
486.95	-632.2872	-608.1204	0.7084606
486.96	-632.145	-608.1209	0.7081766
486.97	-632.0027	-608.1213	0.7078857
486.98	-631.8604	-608.1217	0.7075883
486.99	-631.7182	-608.122	0.7072858
487	-631.576	-608.1223	0.7069782
487.01	-631.4338	-608.1224	0.7066659
487.02	-631.2916	-608.1225	0.7063492
487.03	-631.1494	-608.1225	0.7060282
487.04	-631.0073	-608.1224	0.7057062
487.05	-630.8651	-608.1223	0.7053831
487.06	-630.723	-608.122	0.7050591
487.07	-630.5809	-608.1217	0.7047343
487.08	-630.4388	-608.1213	0.7044085
487.09	-630.2968	-608.1209	0.7040859
487.1	-630.1548	-608.1204	0.7037663
487.11	-630.0128	-608.1198	0.7034497
487.12	-629.8707	-608.1191	0.7031358
487.13	-629.7287	-608.1184	0.7028245
487.14	-629.5867	-608.1176	0.7025155
487.15	-629.4447	-608.1166	0.7022141
487.16	-629.3027	-608.1157	0.7019196
487.17	-629.1608	-608.1146	0.7016318
487.18	-629.0189	-608.1135	0.7013503
487.19	-628.877	-608.1123	0.7010781
